LIBNAME;MEMNAME;NAME;TYPE;LENGTH;LABEL;FORMAT
NPR19;M19_AVD2015_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_AVTSPESSOM1418_UTL_FIL;nprid_reg;Integer;8;;
NPR19;M19_AVTSPESSOM2014_UTL_FIL;nprid_reg;Integer;8;;
NPR19;M19_AVTSPESSOM2015_UTL_FIL;nprid_reg;Integer;8;;
NPR19;M19_AVTSPESSOM2016_UTL_FIL;nprid_reg;Integer;8;;
NPR19;M19_AVTSPESSOM2017_UTL_FIL;nprid_reg;Integer;8;;
NPR19;M19_AVTSPESSOM2018_UTL_FIL;nprid_reg;Integer;8;;
NPR19;M19_REHAB1418_UTL_FIL;nprid_reg;Integer;8;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;nprid_reg;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;nprid_reg;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_AVD_2015;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_AVD_2016;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_AVD_2017;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_AVD_2018;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_SHO_2014;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_SHO_2015;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_SHO_2016;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_SHO_2017;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
SKDE19;T19_PARVUS_SHO_2018;nyTilstand;Integer;8;Ny Tilstand (NPR-melding);
NPR19;M19_AVD1418_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;nyTilstand;String;30;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;nyTilstand;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;nyTilstand;Integer;8;;
SKDE19;T19_EXTRA_AVTSPES_2014;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_EXTRA_AVTSPES_2015;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_EXTRA_AVTSPES_2016;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_EXTRA_AVTSPES_2017;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_EXTRA_AVTSPES_2018;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_PARVUS_AVD_2014;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVD_2015;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVD_2016;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVD_2017;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVD_2018;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2014;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2015;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2016;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2017;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2018;omsorgsniva;Integer;8;Omsorgsnivå (SKDE);OMSORGSNIVA
SKDE19;T19_PARVUS_SHO_2014;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_SHO_2015;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_SHO_2016;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_SHO_2017;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_SHO_2018;omsorgsniva;Integer;4;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_REHAB_2014_18;omsorgsniva;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
NPR19;M19_AVD1418_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_AVTSPESSOM1418_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_AVTSPESSOM2014_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_AVTSPESSOM2015_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_AVTSPESSOM2016_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_AVTSPESSOM2017_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_AVTSPESSOM2018_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_REHAB1418_UTL_FIL;omsorgsniva;Integer;8;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;omsorgsniva;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;omsorgsniva;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_AVD_2015;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_AVD_2016;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_AVD_2017;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_AVD_2018;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_SHO_2014;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_SHO_2015;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_SHO_2016;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_SHO_2017;omsorgsniva_Navn;String;20;;
SKDE19;T19_PARVUS_SHO_2018;omsorgsniva_Navn;String;20;;
SKDE19;T19_REHAB_2014_18;omsorgsniva_Navn;String;20;;
NPR19;M19_AVD1418_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_REHAB1418_UTL_FIL;omsorgsniva_Navn;String;20;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;omsorgsniva_Navn;String;20;;
NPR19;M19_SYKEHUS1418_UTL_FIL;omsorgsniva_Navn;String;20;;
SKDE19;T19_EXTRA_AVTSPES_2014;omsorgsniva_navn;String;34;;
SKDE19;T19_EXTRA_AVTSPES_2015;omsorgsniva_navn;String;34;;
SKDE19;T19_EXTRA_AVTSPES_2016;omsorgsniva_navn;String;34;;
SKDE19;T19_EXTRA_AVTSPES_2017;omsorgsniva_navn;String;34;;
SKDE19;T19_EXTRA_AVTSPES_2018;omsorgsniva_navn;String;34;;
SKDE19;T19_PARVUS_AVTSPES_2014;omsorgsniva_navn;String;34;;
SKDE19;T19_PARVUS_AVTSPES_2015;omsorgsniva_navn;String;34;;
SKDE19;T19_PARVUS_AVTSPES_2016;omsorgsniva_navn;String;34;;
SKDE19;T19_PARVUS_AVTSPES_2017;omsorgsniva_navn;String;34;;
SKDE19;T19_PARVUS_AVTSPES_2018;omsorgsniva_navn;String;34;;
NPR19;M19_AVTSPESSOM1418_UTL_FIL;omsorgsniva_navn;String;34;;
NPR19;M19_AVTSPESSOM2014_UTL_FIL;omsorgsniva_navn;String;34;;
NPR19;M19_AVTSPESSOM2015_UTL_FIL;omsorgsniva_navn;String;34;;
NPR19;M19_AVTSPESSOM2016_UTL_FIL;omsorgsniva_navn;String;34;;
NPR19;M19_AVTSPESSOM2017_UTL_FIL;omsorgsniva_navn;String;34;;
NPR19;M19_AVTSPESSOM2018_UTL_FIL;omsorgsniva_navn;String;34;;
SKDE19;T19_EXTRA_AVTSPES_2014;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_EXTRA_AVTSPES_2015;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_EXTRA_AVTSPES_2016;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_EXTRA_AVTSPES_2017;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_EXTRA_AVTSPES_2018;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2014;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2015;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2016;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2017;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVTSPES_2018;omsorgsniva_org;Integer;8;Omsorgsnivå (NPR-melding);OMSORGSNIVA
SKDE19;T19_PARVUS_AVD_2014;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_AVD_2015;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_AVD_2016;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_AVD_2017;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_AVD_2018;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_SHO_2014;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_SHO_2015;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_SHO_2016;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_SHO_2017;opphold_id_LNr;Integer;8;;
SKDE19;T19_PARVUS_SHO_2018;opphold_id_LNr;Integer;8;;
NPR19;M19_AVD1418_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;opphold_id_LNr;Integer;8;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;opphold_id_LNr;Integer;8;;
NPR19;M19_PROSEDYREDATO1418_UTL_FIL;opphold_id_LNr;Integer;8;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;opphold_id_LNr;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;opphold_id_LNr;Integer;8;;
SKDE19;T19_REHAB_2014_18;oppholdstype;Integer;8;;
NPR19;M19_AVD1418_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;oppholdstype;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;oppholdstype;String;1;;
NPR19;M19_REHAB1418_UTL_FIL;oppholdstype;Integer;8;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;oppholdstype;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;oppholdstype;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_AVD_2015;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_AVD_2016;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_AVD_2017;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_AVD_2018;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_SHO_2014;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_SHO_2015;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_SHO_2016;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_SHO_2017;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_SHO_2018;oppholdstype_Navn;String;16;;
SKDE19;T19_REHAB_2014_18;oppholdstype_Navn;String;16;;
NPR19;M19_AVD1418_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_REHAB1418_UTL_FIL;oppholdstype_Navn;String;16;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;oppholdstype_Navn;String;16;;
NPR19;M19_SYKEHUS1418_UTL_FIL;oppholdstype_Navn;String;16;;
SKDE19;T19_PARVUS_AVD_2014;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_AVD_2015;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_AVD_2016;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_AVD_2017;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_AVD_2018;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_SHO_2014;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_SHO_2015;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_SHO_2016;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_SHO_2017;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
SKDE19;T19_PARVUS_SHO_2018;pakkeforlop;Integer;4;Pakkeforløp kreft (NPR-melding);PAKKEFORLOP
NPR19;M19_AVD1418_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;pakkeforlop;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;pakkeforlop;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;pakkeforlop;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_AVD_2015;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_AVD_2016;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_AVD_2017;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_AVD_2018;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_SHO_2014;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_SHO_2015;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_SHO_2016;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_SHO_2017;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_PARVUS_SHO_2018;permisjonsdogn;Integer;4;Permisjonsdøgn (NPR-melding);
SKDE19;T19_REHAB_2014_18;permisjonsdogn;Integer;8;;
NPR19;M19_AVD1418_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;permisjonsdogn;String;2;;
NPR19;M19_REHAB1418_UTL_FIL;permisjonsdogn;Integer;8;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;permisjonsdogn;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;permisjonsdogn;Integer;8;;
SKDE19;T19_EXTRA_AVTSPES_2014;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_EXTRA_AVTSPES_2015;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_EXTRA_AVTSPES_2016;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_EXTRA_AVTSPES_2017;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_EXTRA_AVTSPES_2018;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVD_2014;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVD_2015;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVD_2016;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVD_2017;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVD_2018;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVTSPES_2014;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVTSPES_2015;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVTSPES_2016;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVTSPES_2017;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_AVTSPES_2018;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_SHO_2014;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_SHO_2015;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_SHO_2016;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_SHO_2017;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_MAGNUS_SHO_2018;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVD_2014;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVD_2015;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVD_2016;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVD_2017;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVD_2018;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVTSPES_2014;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVTSPES_2015;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVTSPES_2016;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVTSPES_2017;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_AVTSPES_2018;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_SHO_2014;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_SHO_2015;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_SHO_2016;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_SHO_2017;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_PARVUS_SHO_2018;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_REHAB_2014_18;pid;Integer;6;Personentydig løpenummer, numerisk (NPR);
SKDE19;T19_EXTRA_AVTSPES_2014;polIndir;Integer;8;Indirekte aktiviteter (NPR-melding);POLINDIR
